song_id	song_name	id_artists	name_artists	popularity	explicit	song_type	track_number	num_artists	num_available_markets	release_date	duration_ms	key	mode	time_signature	acousticness	danceability	energy	instrumentalness	liveness	loudness	speechiness	valence	tempo
0TPK60LvgJ9PKRz5yHpmGN	Be My Girl	['2W8UTum7bU7ue6m0r14H97']	['The Dramatics']	20	False	Solo	2	1	79	1998-01-01	272400	0	1	4	0.647	0.467	0.488	5.01e-05	0.136	-8.716	0.0329	0.427	150.013
3YzRfaGVxZjYgWStlPhCaz	Crackerbox Palace	['7HBA3bLuJTLRvjK8NX9ZSy']	['Sweet Little Band']	4	False	Solo	8	1	79	2018-11-06	151507	10	1	4	0.731	0.697	0.209	0.0156	0.275	-18.891	0.0372	0.782	122.818
3F19Tk3a5VHjbDa28QEnod	I'll Be Standing By	['6x33CmZWo2Ve4hxYl2Craq']	['Foghat']	11	False	Solo	11	1	77	2018-05-17	353333	9	1	3	0.0664	0.164	0.51	0.321	0.159	-9.727	0.0309	0.265	185.247
0Ha2rTDmHyIqzQkaqZGIIo	You Know Like I Know	['7jM2XoJBKhdL8oNnDr4re9']	['The Ozark Mountain Daredevils']	19	False	Solo	8	1	79	2002-01-01	224600	5	1	4	0.501	0.661	0.425	0.00998	0.114	-9.948	0.0254	0.34	95.329
7CmF7T1WPusOeZwTDf1lLY	All Strung Out On You	['4hKkEHkaqCsyxNxXEsszVH']	['John Travolta']	0	False	Solo	6	1	79	2017-03-28	210000	10	1	4	0.963	0.621	0.351	3.24e-05	0.136	-16.432	0.0364	0.606	107.228
1oKd7PNfmwAcC45czgqs4V	Your Own Special Way	['4vs7NIU7kZc2Efh6yOGKEZ']	['Steve Hackett']	10	False	Solo	7	1	78	2013-02-22	258227	0	1	4	0.347	0.518	0.374	5.12e-05	0.129	-14.724	0.0278	0.342	133.965
3D97kRhZprR6RumFhDFIr4	Enjoy Yourself	['2yrbLiuBmc9j81lTX3XUuI']	['The Jacksons']	48	False	Solo	7	1	77	2005-07-19	201467	9	0	4	0.101	0.618	0.706	2.57e-05	0.394	-6.391	0.197	0.776	204.178
26lj3zeDMDBlMACa8vG15v	Dedication	['2xF3oyNYc0sGqrq96ilTYa']	['Les McKeown Legendary Bay City Rollers']	0	False	Solo	15	1	79	2009-09-30	305686	9	1	4	0.365	0.369	0.819	0	0.101	-7.557	0.104	0.36	138.572
6qLs56fv8Qdt88oh7JZkDu	Time Is Movin'	['4nJ3J7RwgYmMARNAVrFb06']	['The Blackbyrds']	12	False	Solo	9	1	75	1999-01-01	282427	7	1	4	0.022	0.649	0.738	0.526	0.0363	-12.486	0.0335	0.714	123.998
07RgAeKIlahtqeCw25SkTu	Car Wash	['1OxJzMLmR9l5zPLap9OxuO']	['Rose Royce']	53	False	Solo	2	1	79	1996-05-03	308000	9	0	4	0.194	0.649	0.443	5.82e-05	0.0514	-15.71	0.116	0.798	117.67
5Nvmx1tTQjv0ssh3QaJK2q	Welcome to Our World (Of Merry Music)	['4Aj5BsUYgadIeoC759FrhE']	['Mass Production']	16	False	Solo	3	1	78	2006-12-19	455600	0	1	4	0.0553	0.681	0.95	0.172	0.0299	-7.08	0.0384	0.857	120.549
6sIuXT6JNDeLJ5achFADtz	Tonight's the Night (Gonna Be Alright)	['2y8Jo9CKhJvtfeKOsYzRdT']	['Rod Stewart']	35	False	Solo	10	1	78	1996-11-12	212867	11	1	3	0.101	0.564	0.599	0.0119	0.647	-10.76	0.0444	0.612	135.656
6mb69VeCGjhabqZDaws0gP	Too Hot To Stop - Pt. 1	['0Z4CzYz9ieK8q9XiVMPkW5']	['The Bar-Kays']	44	False	Solo	8	1	79	2001-02-27	223707	0	1	4	0.168	0.681	0.872	0.00269	0.135	-6.116	0.0748	0.92	102.126
5ydD69Y6DBBu6VFJmsu4BB	Reaching For The World	['438JBZR1AR0l04AzcYW9gy']	['Harold Melvin & The Blue Notes']	14	False	Solo	6	1	78	1996-09-09	266107	0	1	4	0.236	0.597	0.768	0	0.292	-7.047	0.0466	0.812	121.445
1kQtBVJOultbbRyDKrpTzM	Ritzy Mambo	['0m04NLVsIfjqZMBfw7vTf4']	['The Salsoul Orchestra']	1	False	Solo	6	1	78	2015-07-31	461240	4	0	4	0.28	0.74	0.794	0.021	0.138	-10.179	0.043	0.707	120.813
7bfRxBHHelxuEvVpnftwet	Someone to Lay Down Beside Me	['1sXbwvCQLGZnaH0Jp2HTVc']	['Linda Ronstadt']	10	False	Solo	12	1	76	2014-04-12	268467	3	0	4	0.466	0.511	0.263	6.87e-06	0.0885	-19.112	0.0319	0.357	149.671
1GXfhgMuRi2i0zo0h5b2q0	C.B. Savage	['5UoRKL6kLwjYWQLl6QSHAs']	['Rod Hart']	13	False	Solo	14	1	79	2005-01-01	210640	4	1	4	0.735	0.569	0.427	1.4e-06	0.135	-13.944	0.249	0.547	104.433
4cf1fhztzhErR4kkd7IKaK	If Not You	['2Mhi3jfuRSdbVZPdjqsnnN']	['Dr. Hook']	32	False	Solo	11	1	79	2009-01-01	191440	2	1	4	0.934	0.411	0.248	0.709	0.161	-14.543	0.0349	0.349	187.334
6bldx2VmqcHGB8OkNdtqA0	Love Me	['2d6JU9LvNhZR7AAtu4x2rS']	['Yvonne Elliman']	31	False	Solo	9	1	63	2001-01-01	197920	4	0	4	0.696	0.653	0.542	0	0.157	-11.261	0.0638	0.916	149.705
7cNDLhMNWvuHDUjgJfOxzv	Drivin' Wheel	['6x33CmZWo2Ve4hxYl2Craq']	['Foghat']	24	False	Solo	3	1	72	2017-11-24	313800	7	1	4	0.00954	0.475	0.913	0.083	0.0916	-9.084	0.0531	0.664	139.71
05tMSjAPBhjqCCTnG3rmlx	Shake Your Rump To The Funk	['0Z4CzYz9ieK8q9XiVMPkW5']	['The Bar-Kays']	11	False	Solo	14	1	68	2001-01-01	218200	9	1	4	0.289	0.787	0.769	0.0382	0.089	-9.064	0.0523	0.904	112.566
7IklGkM5n6aRZv18wIwJtm	Love Ballad	['5P53Exo01miUunItQyR2La']	['L.T.D.']	21	False	Solo	4	1	79	2015-05-26	266467	6	0	4	0.221	0.542	0.473	0	0.115	-13.002	0.0401	0.392	77.363
5AcmDHW8YnIR7k5wD8e3L5	Nights Are Forever Without You	['4fcPqfHfCnNnKTFT8GwSei', '2EmwLmcnlzIDxGfj0KvoDQ']	['England Dan', 'John Ford Coley']	40	False	Collaboration	2	2	78	2005-09-20	170920	4	1	4	0.476	0.543	0.442	0	0.346	-11.867	0.0284	0.365	84.321
1p7lNv2GO0hcl3VVa7vYGs	9,999,999 Tears	['34Ym7wEA9olyXIQ5eRAZjq']	['Dickey Lee']	24	False	Solo	15	1	79	2014-07-04	179853	0	1	4	0.565	0.654	0.614	0	0.217	-8.207	0.0334	0.745	122.915
4sPRyRkA3PdhYnatkukOVV	Yesterday's Hero	['3r9TXuXfOUxXjgYgAR0fP8']	['Bay City Rollers']	6	False	Solo	11	1	79	2009-03-27	225840	11	1	4	0.00881	0.535	0.98	0	0.0754	-6.196	0.0649	0.554	137.038
44kRDF9ly2ponVSx9mXgZx	Lucky Man	['0P8YAnEwTGZBkm0IudCZxl']	['Starbuck']	0	False	Solo	8	1	79	2017-02-13	187202	6	1	4	0.44	0.715	0.536	0.797	0.161	-11.086	0.0322	0.956	127.15
3AMFDhgJx5sIYw1ukbiEk4	Do You Feel Like We Do	['0543y7yrvny4KymoaneT4W']	['Peter Frampton']	49	False	Solo	14	1	79	1996-01-01	834867	0	1	4	0.0603	0.319	0.555	0.00958	0.975	-9.392	0.028	0.396	105.314
2VsK5maDIMwgWM0rLMFCLG	Don't Take Away The Music	['3LfO03nEZMdWNHG2tLpMa0']	['Tavares']	43	False	Solo	14	1	78	2004-01-01	373227	11	1	4	0.0276	0.722	0.858	1.84e-05	0.311	-8.009	0.0472	0.925	127.512
2DncbW9GDA8fyAoCcf0QHW	Feelings	['0is49Iy1V6aUJYQgUYpr6x']	['Walter Jackson']	4	False	Solo	5	1	76	2010-12-05	290800	8	1	4	0.828	0.338	0.284	0.00433	0.169	-11.989	0.031	0.17	117.766
53HQLhaUSYGvueV8SufUfa	Hello Old Friend	['6PAt558ZEZl0DmdXlnjMgD']	['Eric Clapton']	21	False	Solo	14	1	67	2007-01-01	213147	7	1	4	0.128	0.513	0.836	0.00535	0.25	-8.069	0.0339	0.967	82.541
12SwPuYZXZ0dKHzSwN9ybg	(She's Just A) Fallen Angel	['3Jk87AV48O8quMXNs7sMIW']	['Starz']	9	False	Solo	5	1	78	2010-01-01	212813	1	1	4	0.00152	0.423	0.908	0.000222	0.112	-3.467	0.0823	0.387	114.248
2AHr0dFW8qcMyHWoQy6Jpt	St. Charles	['3HC7NcxQx2Yk0fWoRKJ0xF']	['Jefferson Starship']	1	False	Solo	9	1	79	2012-01-09	366785	4	0	4	0.357	0.436	0.546	0	0.19	-6.329	0.0352	0.317	125.278
2O9CikWfjkYAgGCBws5Pl4	Baby I'll Give It to You	['6jdObwsrIjSRnBbMw6lPBj']	['Seals and Crofts']	1	False	Solo	25	1	76	2019-08-23	194907	8	1	4	0.0388	0.543	0.629	1.02e-06	0.259	-13.055	0.137	0.644	166.855
5hlndEJni3V0Brm5Rcn8Cn	Sixteen Reasons	['0WHZs70mEsuAKWzDEUuc48']	['Laverne & Shirley']	1	False	Solo	14	1	74	2019-01-25	138347	7	1	3	0.28	0.501	0.617	0.0698	0.0527	-11.287	0.076	0.381	132.241
13zO7QWEvh430NfWlxqrcj	All Roads (Lead Back To You)	['6BE9jEf2OugfqxsFNo9jtW']	['Donny Most']	1	False	Solo	1	1	78	2011-04-19	159427	8	1	4	0.524	0.686	0.818	2.18e-06	0.479	-11.364	0.184	0.693	128.833
0pJEFPQGXoNR11OwKePdPV	I Kinda Miss You	['1DpIDwg8FGD50N9Tfunfsf']	['The Manhattans']	11	False	Solo	8	1	79	2004-01-01	131613	10	1	4	0.516	0.373	0.422	3.23e-05	0.103	-17.155	0.05	0.332	62.535
53CB3Lksmy9w1VgdW9Yyg9	Let's Get It Together	['65kizxg0ldv6bDBKxbm0p9']	['El Coco']	5	False	Solo	7	1	79	1998-09-02	392907	0	0	4	0.0616	0.756	0.524	1.76e-05	0.165	-12.152	0.0498	0.903	116.052
4f9rMlaEXarzT44ju4T9bN	Heart On My Sleeve	['2Kq6loh0WNVAGEHlDxxprf']	['Gallagher And Lyle']	28	False	Solo	1	1	57	1995-01-01	203533	4	1	4	0.313	0.806	0.318	0.000235	0.156	-18.494	0.0327	0.891	108.395
3AB6weCmLmUTGAfzHjLqql	Makes You Blind	['5T367l9J8qiud4dRobcgnz']	['The Glitter Band']	3	False	Solo	12	1	77	2012-01-01	193013	11	0	4	0.000941	0.739	0.696	0.758	0.157	-10.926	0.0389	0.963	124.095
2Vsb0yyHKzthYDxNDqWjJ1	Whenever I’m Away From You	['4hKkEHkaqCsyxNxXEsszVH']	['John Travolta']	17	False	Solo	6	1	79	2006-11-01	196653	4	0	4	0.196	0.396	0.466	0.000125	0.124	-11.278	0.0308	0.371	76.703
20MxJN12WEqU5eWsuCrwM5	Lowdown	['46njgd2Rq9tZc4ZjeQMgbh']	['Boz Scaggs']	50	False	Solo	14	1	79	1997-01-01	316307	11	0	4	0.0869	0.691	0.567	0.15	0.0276	-11.624	0.0515	0.942	116.705
3I7bYwN9cMsXm5HqEH76Vv	A Little Bit More	['2Mhi3jfuRSdbVZPdjqsnnN']	['Dr. Hook']	40	False	Solo	6	1	77	1996-01-01	173307	9	0	4	0.462	0.299	0.435	0	0.321	-12.641	0.0337	0.511	184.007
5dnCAH77Y38EqhOKrw4A6G	So Sad The Song	['2aXiJJHJei5BmCykxI37y0', '1K522fT5ULeq6z60EHOWRt']	['Gladys Knight', 'The Pips']	20	False	Collaboration	7	2	79	2013-01-01	233627	3	1	3	0.692	0.276	0.237	0.0983	0.128	-14.046	0.0298	0.175	143.706
5hkOlDHMj578fYxQgAJMNP	My Sweet Summer Suite	['457yGSZecENoIuNWelRHhH']	['The Love Unlimited Orchestra']	24	False	Solo	1	1	79	2019-03-29	301707	2	1	4	0.00907	0.537	0.87	0.117	0.04	-8.604	0.0383	0.964	126.953
5KA5FInbzpqZ0foY5WmDTR	Let Me Down Easy	['2KkFIF79ZjJaNd28LPAtOB']	['American Flyer']	6	False	Solo	5	1	79	2014-09-22	157400	9	1	4	0.45	0.597	0.579	0	0.114	-12.394	0.0361	0.751	109.789
6kGjcfH5Rcrvf1jMBVEzgB	Full Time Thing (Between Dusk & Dawn)	['6SLspaTtZOpWHtv7oqZsRJ']	['Whirlwind']	1	False	Solo	3	1	78	2016-10-21	335827	3	1	4	0.292	0.648	0.873	0.00314	0.208	-9.494	0.0589	0.606	118.684
2nyEZcFmGjz6QXtIjr4fkq	Cathedrals	['4Q7f5m9LPlB9ISWWQMza2d']	['D.C. LaRue']	17	False	Solo	3	1	79	2011-10-14	465437	7	1	4	0.118	0.759	0.561	0.0106	0.0862	-12.772	0.087	0.822	117.904
6ht2WN3LRvLKdrQ2j3flJP	With Your Love	['3HC7NcxQx2Yk0fWoRKJ0xF']	['Jefferson Starship']	1	False	Solo	14	1	79	2011-09-26	280398	2	1	4	0.812	0.436	0.196	1.94e-06	0.605	-23.131	0.0705	0.183	122.405
4T5Y25pWs2pVZVcFIqFuf8	You Should Be Dancing	['1LZEQNv7sE11VDY3SdxQeN']	['Bee Gees']	40	False	Solo	1	1	79	2009-11-03	256453	0	1	4	0.0283	0.704	0.852	0.352	0.625	-6.521	0.0302	0.96	122.969
5Vrd5m2jFd96rNZqW3BEbw	Groovy People	['1zJBFCev9UwOMcrZsLi2od']	['Lou Rawls']	25	False	Solo	2	1	79	2007-11-05	198653	10	0	4	0.242	0.636	0.793	2.47e-06	0.368	-8.737	0.0528	0.792	135.3
6fFE7e2nWBfpnVbFZJyXXo	The Raven	['27WKxS6tyPmgQi41GaqOUx']	['The Alan Parsons Tribute Project']	1	False	Solo	12	1	79	2011-12-05	212602	9	0	4	0.334	0.581	0.327	0.0372	0.107	-15.405	0.0304	0.443	84.954
0NuosfSFWrGfERrjr0ltUC	Queen of My Soul	['3tx8fyu3c4OBP5nejYtUOb']	['Average White Band']	20	False	Solo	22	1	75	2019-06-07	275480	10	0	4	0.0553	0.454	0.757	4.9e-05	0.0653	-7.965	0.0365	0.455	98.67
3resl84VYP1l9RezlI3QJH	Who'd She Coo?	['6m30rs1IQqnWqV5nKMpU7U']	['Ohio Players']	28	False	Solo	3	1	79	2013-11-19	430267	11	0	4	0.0873	0.645	0.848	0.0258	0.391	-5.302	0.179	0.385	110.661
5JIwVOwIGg3O8jcMPmDGVt	Take a Hand	['6IFXsrXBpwbIqtOUOiAa3p']	['Rick Springfield']	2	False	Solo	17	1	79	1999-01-01	139013	7	1	4	0.43	0.517	0.785	0.000146	0.17	-7.269	0.0374	0.729	142.538
5RCiK2ao48RF4fZ8Gz0xRW	Let 'Em In	['3sFhA6G1N0gG1pszb6kk1m']	['Wings']	25	False	Solo	16	1	77	2016-06-10	311453	10	1	4	0.534	0.755	0.413	0.207	0.0802	-14.698	0.0565	0.604	88.032
0S7wlD6Y0p7b7UDPSs10yy	This Masquerade	['4N8BwYTEC6XqykGvXXlmfv']	['George Benson']	22	False	Solo	4	1	78	2016-04-29	468120	5	0	4	0.731	0.514	0.462	1.66e-05	0.987	-10.62	0.0413	0.33	87.069
3bhgNgvkuYUpvT3Aa8nobd	Baby, I Love Your Way	['0543y7yrvny4KymoaneT4W']	['Peter Frampton']	52	False	Solo	7	1	79	2016-02-26	309760	0	1	4	0.614	0.749	0.246	0.000138	0.0967	-12.847	0.0383	0.308	132.153
33DJYW4tkKxMZqTjJtYEam	Sweet Summer Music	['2CcCjcUlXVAy50DPkGND1X']	['Attitudes']	10	False	Solo	3	1	79	2018-08-10	224053	9	1	4	0.201	0.654	0.609	0.000687	0.0429	-8.583	0.0373	0.839	125.073
1I85YgUNCxpNEGMVKUA5FD	Don't Stop Believin'	['4L1danWWAgSc0b7nBgY9CB']	['Juliana Hatfield']	12	False	Solo	8	1	79	2018-04-13	234500	1	1	4	0.0101	0.583	0.665	0	0.0797	-10.105	0.0281	0.502	133.984
2Fns5n1hiCpoSO7iI8pyo1	Can You Do It	['0qEcf3SFlpRcb3lK3f2GZI']	['Grand Funk Railroad']	11	False	Solo	11	1	78	1999-01-01	197693	0	1	4	0.00768	0.527	0.884	0	0.869	-6.876	0.0794	0.897	148.194
0qbVccbQLEMbfJcI5wNLTJ	Rock And Roll Music	['3oDbviiivRWhXwIE8hxkVV']	['The Beach Boys']	30	False	Solo	19	1	79	2003-01-01	150933	4	1	4	0.297	0.694	0.722	0	0.0383	-5.505	0.128	0.961	143.942
6plNVVm5iwbc3mgrAoHRun	Got to Get You Into My Life	['0lhWvBv8cKWMteX8a2dEqp']	['Duofel']	3	False	Solo	3	1	79	2013-09-16	230413	0	1	4	0.706	0.57	0.452	0.907	0.171	-9.995	0.0304	0.492	72.945
3LVf7ZHap4EhI6dBdLd7nN	Teddy Bear	['7wVgfy012qNvQ607JM5Qsf']	['Red Sovine']	19	False	Solo	1	1	79	2005-01-01	298505	1	1	3	0.796	0.59	0.373	0	0.0795	-17.046	0.394	0.723	110.016
5ke0edZBlwRYu01wdej6xq	Let Her In	['4hKkEHkaqCsyxNxXEsszVH']	['John Travolta']	4	False	Solo	7	1	79	2019-08-23	183600	4	1	4	0.786	0.394	0.331	0.0283	0.0924	-12.736	0.0285	0.501	145.098
2Jgsd9GualAyCb6CQbi49j	Amber Cascades	['35U9lQaRWSQISxQAB94Meo']	['America']	20	False	Solo	39	1	78	2019-07-12	171867	9	1	4	0.15	0.564	0.444	5.13e-05	0.0907	-13.379	0.027	0.704	128.731
2msoRIPYKdmewjWzSoEiJw	No No Joe	['5QHvbEwccF3WANUD5lEIuA']	['Silver Convention']	15	False	Solo	8	1	78	2010-09-20	178200	5	1	4	0.0824	0.853	0.435	0.343	0.0667	-14.683	0.0378	0.932	104.703
1kuFlMyndKP47bzilO2IGy	Sophisticated Lady (She's A Different Lady)	['5tTsrGPwQRWUsHR2Xf7Ke9']	['Natalie Cole']	23	False	Solo	6	1	79	2003-01-01	208267	0	1	4	0.0638	0.768	0.855	0.00149	0.0484	-9.684	0.0804	0.788	100.635
22KxyKNX0aUW648jiqcopy	Rainbow In Your Eyes	['62a9KhMxJXITvzjLR3nSw1']	['Leon & Mary Russell']	13	False	Solo	20	1	78	2016-11-11	252667	7	1	1	0.289	0.284	0.638	0	0.112	-8.094	0.0696	0.5	87.005
0klZpFX0a84jdkqzPNrLQs	You To Me Are Everything	['1NUD5By34MFynmuUynCfSj']	['The Real Thing']	62	False	Solo	1	1	76	1999-01-01	209733	11	0	4	0.233	0.643	0.909	0	0.081	-8.467	0.0958	0.819	102.203
7ibmqk9QDdYeBKiDhgNtJh	Party Line	['3GHovBcEWpbnwCZDPF9GpM']	['Andrea True Connection']	8	False	Solo	1	1	79	2015-10-02	406933	8	1	4	0.0621	0.63	0.737	0.188	0.132	-10.217	0.0273	0.648	110.121
6z3JVDbqyg6jrhMT8c9cBn	Roxy Roller	['5laSKCmynPENnJNDw2sJGX']	['The Nick Gilder Sweeney Todd Group']	8	False	Solo	8	1	79	2000-09-19	257960	4	1	4	0.000946	0.683	0.758	0.00554	0.0936	-9.661	0.0475	0.726	116.991
07boHn62WYhNpcJFSdOuv6	Another Rainy Day in New York City	['3iDD7bnsjL9J4fO298r0L0']	['Chicago']	16	False	Solo	12	1	79	2013-04-26	177880	9	1	4	0.055	0.62	0.716	1.32e-06	0.156	-8.856	0.058	0.745	77.538
7uENVVxp1Yfvh3MmthFXgv	Rescue Me	['78udmCDNaDu5jqfVnBqwia']	['Melissa Manchester']	8	False	Solo	9	1	79	2018-09-14	186720	0	1	4	0.074	0.776	0.867	0	0.126	-5.894	0.0279	0.975	116.534
4qWc66NOPb5eQZ0UOc4Xkn	Don't Touch Me There	['7zfhej6FnVXN9LIXs6dcoK']	['The Tubes']	1	False	Solo	11	1	79	2012-03-20	223000	5	1	4	0.477	0.357	0.767	0	0.783	-12.316	0.0729	0.535	133.803
3XU6T6leoMs1ueTaKEmfX0	Honey Child	['5AEG63ajney2BoDXi0Vb84']	['Bad Company']	10	False	Solo	2	1	79	2010-07-19	243742	5	1	4	0.00653	0.506	0.919	5.71e-06	0.835	-6.006	0.0632	0.58	126.436
3yleuCyjFOhBeWcEW654lg	Rose of Cimarron	['0fyqyjD7pbaVzbu94ylWQR', '3fZzAjQ2YQjEnYsh4Kw0Mc']	['Poco', 'Chelsea Williams']	19	False	Collaboration	1	2	45	2018-02-09	255832	2	1	4	0.206	0.481	0.421	1.88e-05	0.076	-10.409	0.0242	0.392	85.957
3cAIHYEsZOav8rL5kABiLT	Silly Love Songs	['3sFhA6G1N0gG1pszb6kk1m']	['Wings']	29	False	Solo	7	1	77	2016-06-10	355187	0	1	4	0.154	0.755	0.46	0.116	0.108	-10.503	0.0338	0.83	124.964
0KCj1gvuvsviFqFkfD1m2k	Hideaway	['3FPF6tyBTP79pCCAJDcPft']	['John Sebastian']	0	False	Solo	28	1	77	2005-09-15	175707	4	1	4	0.085	0.791	0.71	0.000185	0.0788	-12.425	0.0346	0.988	127.598
6wwp0bxqNWF641vzUp38Z1	Foxy Lady	['3X9xSaKYs3EY8l74Hgy5rz']	['Crown Heights Affair']	12	False	Solo	3	1	76	2015-02-22	308107	7	0	4	0.00271	0.751	0.802	0.146	0.103	-11.838	0.0576	0.752	114.885
66wkmlfx3H0Oqg1frvJjhu	Get Up and Boogie - That's Right	['5QHvbEwccF3WANUD5lEIuA']	['Silver Convention']	32	False	Solo	2	1	78	2010-09-20	172067	7	1	4	0.117	0.797	0.552	0.00132	0.0806	-14.86	0.0303	0.967	104.988
2JgBVzKUpiMSxPb4H9tbQV	Rock Creek Park	['4nJ3J7RwgYmMARNAVrFb06']	['The Blackbyrds']	41	False	Solo	1	1	79	1999-01-01	278000	2	1	4	0.168	0.749	0.767	0.00203	0.0766	-10.901	0.063	0.662	110.699
2SblwGprsN5VWkUhvYSaQb	Good Vibrations	['0Lpr5wXzWLtDWm1SjNbpPb']	['Todd Rundgren']	1	False	Solo	4	1	76	2019-03-22	224267	11	1	4	0.372	0.344	0.363	0.00798	0.36	-15.808	0.0294	0.514	146.267
0E19RAvUkhjMM0rdICkidE	Save Your Kisses For Me	['4Cyr5aqgXza16isOrQNOvo']	['Brotherhood of Man']	37	False	Solo	2	1	79	2005-11-17	184733	7	1	4	0.303	0.544	0.556	0	0.107	-11.006	0.0887	0.835	184.809
5H8Wls8PmXL1npl7NZYP8I	Fool for the City	['6x33CmZWo2Ve4hxYl2Craq']	['Foghat']	13	False	Solo	2	1	76	2006-01-17	272133	9	0	4	0.0252	0.475	0.892	0.00645	0.149	-9.065	0.0503	0.716	139.891
4uBLTaj8h1mwrLXd2f3c3K	I'll Get Over You	['6OheJTrDFGiyZ67F1BBLhc']	['Crystal Gayle']	6	False	Solo	3	1	78	1999-01-01	209227	8	1	4	0.537	0.56	0.272	0	0.0579	-15.548	0.0381	0.455	109.834
61OomBhGVIFOne2dZMiZW7	I Wanna Stay With You	['2Kq6loh0WNVAGEHlDxxprf']	['Gallagher And Lyle']	30	False	Solo	2	1	57	1995-01-01	178733	8	1	4	0.013	0.652	0.389	1.74e-05	0.155	-12.694	0.0286	0.488	122.309
5LVv6WBGEyrogT7f481vIi	Breaker Breaker	['72JEwd3EjDEwTLypkFYJn9']	['The Outlaws']	7	False	Solo	2	1	77	2003-08-07	175267	5	1	4	0.821	0.531	0.676	0	0.198	-5.52	0.0538	0.698	147.458
3tO1mwUmm72p3R9j5rlQSz	Lipstick	['7aKldvGENbL4bj8TCWHuhT']	['Michel Polnareff']	4	False	Solo	1	1	79	2017-12-08	215187	0	1	4	0.0865	0.666	0.909	0.397	0.0845	-6.301	0.0562	0.938	115.109
0vE1E6ZNJGlCHPe95z5Orl	Boogie Fever	['0efkWb9xKhT6H0E7kgSjFK']	['The Sylvers']	38	False	Solo	1	1	78	2010-01-01	208000	7	0	4	0.19	0.925	0.875	0.00495	0.0287	-5.743	0.0371	0.973	132.8
6BJTagJUFeUxHpVWxTmatw	Fooled Around And Fell In Love	['2G1yVp387GlUf9yvLk6V11']	['Elvin Bishop']	63	False	Solo	2	1	79	1998-01-01	274333	10	1	3	0.0427	0.634	0.796	0.0309	0.155	-6.374	0.031	0.565	113.475
00s8dO3RWrFkBqC9JIy6ag	Right Back Where We Started From	['6jQ9UtYXqNfVnPkrH1Xxwi']	['Maxine Nightingale']	52	False	Solo	1	1	78	2019-06-14	192267	5	1	4	0.49	0.692	0.653	0.00707	0.455	-5.715	0.0392	0.901	148.018
4HJeMhW9iJX6zl67wMquLX	You're My Everything	['6sGAdk8VZ43Y6TMes7cVRP']	['Lee Garrett']	13	False	Solo	6	1	75	2008-08-04	179200	7	0	4	0.322	0.555	0.87	0.00341	0.889	-7.653	0.0612	0.673	110.548
0V8fQ1OEIpLEbQI2WegKLR	Jukin'	['0WgyCbru4tXnMsbTmX4mFw']	['Atlanta Rhythm Section']	0	False	Solo	2	1	79	2010-04-20	213493	7	1	4	0.00634	0.421	0.674	0.2	0.312	-9.726	0.05	0.581	200.189
7dkdvfq34P4d3a8ZYQi6qN	Thinking of You	['6EJmqnuK0r6qiAevFFiNNR']	['Paul Davis']	0	False	Solo	12	1	78	1995-04-11	214840	4	1	4	0.453	0.645	0.461	7.04e-05	0.0584	-13.315	0.0266	0.661	127.686
3IBQzAK4iqnqjklEWg5eJ6	Tryin' to Get the Feeling Again	['3alW3LYQS8K29z8C8NSLIX']	['Barry Manilow']	34	False	Solo	6	1	79	2005-04-26	229720	3	1	4	0.663	0.268	0.598	9.62e-06	0.195	-8.308	0.0502	0.319	139.548
527DJI5kIuYrLp1O9pYPzk	Fool To Cry	['22bE4uQ6baNwSHPVcDxLCe']	['The Rolling Stones']	34	False	Solo	22	1	79	2019-04-19	305920	5	1	4	0.9	0.383	0.448	0.0565	0.114	-7.397	0.0431	0.27	135.47
4kqOuBMioKeLNLkPpmxduf	The Hungry Years	['5NX29TmuYrENlpvz6IgYMJ']	['Wayne Newton']	5	False	Solo	1	1	79	2015-07-19	229493	10	1	4	0.713	0.431	0.443	0	0.213	-12.655	0.0357	0.425	137.16
7cY7GAhOWKPGDeFzKEAyj2	Strange Magic	['7jefIIksOi1EazgRTfW2Pk']	['Electric Light Orchestra']	52	False	Solo	8	1	79	2011-10-07	246053	9	0	4	0.772	0.442	0.327	0	0.325	-12.831	0.0267	0.318	95.394
72BWYkBpcR1GQiS0L3dqUb	Lonely Teardrops	['5i7UKP91HFnfeoC0p9SH9T']	['Narvel Felts']	3	False	Solo	12	1	79	2005-01-01	168120	5	1	4	0.43	0.723	0.365	0	0.236	-13.545	0.0615	0.837	130.952
2QfKc8legewqv57qec4B0D	Young Blood	['5AEG63ajney2BoDXi0Vb84']	['Bad Company']	10	False	Solo	5	1	79	2010-07-19	271244	7	1	4	0.368	0.487	0.698	0	0.694	-9.416	0.316	0.456	116.141
0nlVsRpZgsOZi0BFfzHSL9	Love Really Hurts Without You	['5IDs1CK15HegSAhGEbSYXo']	['Billy Ocean']	64	False	Solo	5	1	78	2016-04-29	178933	5	1	4	0.00201	0.518	0.904	4.7e-06	0.095	-3.844	0.0342	0.96	140.989
4qilrOVLZQpYNhcFrDHtwP	Bigfoot	['2tmrO4BegrgpjNT23vZCd4']	['Bro Smith']	1	False	Solo	1	1	79	2019-04-05	182127	0	1	4	0.0419	0.491	0.426	2.34e-05	0.188	-14.499	0.218	0.456	140.608
